player_id,player_name,player_job,player_god,kills,deaths,blessings,kd_ratio,score,last_position,last_battle_time,last_updated
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"434,542",2025-03-22 09:47:52,2025-03-22 18:34:16
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"474,447",2025-03-22 10:10:49,2025-03-22 18:34:16
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"436,543",2025-03-22 09:47:05,2025-03-22 18:34:14
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"470,445",2025-03-22 10:10:44,2025-03-22 18:34:16
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"441,550",2025-03-22 09:47:02,2025-03-22 18:34:16
994,l局长的大奶l,,梵天,0,1,0,0.00,-1.0,"453,481",2025-03-22 10:10:39,2025-03-22 18:34:14
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"435,546",2025-03-22 09:46:54,2025-03-22 18:34:12
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"449,480",2025-03-22 10:10:23,2025-03-22 18:34:14
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"443,545",2025-03-22 09:46:36,2025-03-22 18:34:16
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"454,478",2025-03-22 10:10:14,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"436,537",2025-03-22 09:46:04,2025-03-22 18:34:12
28,Angel丶黛薰,暗夜侠,比湿奴,0,1,0,0.00,-1.0,"441,490",2025-03-22 10:09:56,2025-03-22 18:34:12
1092,『面具』,狂武者,梵天,0,1,0,0.00,-1.0,"436,538",2025-03-22 09:45:57,2025-03-22 18:34:16
258,秋日的思绪,法师,比湿奴,0,1,0,0.00,-1.0,"446,513",2025-03-22 10:09:45,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"442,549",2025-03-22 09:45:46,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"443,485",2025-03-22 10:09:44,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"436,549",2025-03-22 09:45:28,2025-03-22 18:34:12
1110,◇◆丨天涯～,,比湿奴,0,1,0,0.00,-1.0,"442,492",2025-03-22 10:09:35,2025-03-22 18:34:16
56,天若有情天乂老,念武者,梵天,0,1,0,0.00,-1.0,"436,546",2025-03-22 09:45:18,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"451,478",2025-03-22 10:09:30,2025-03-22 18:34:16
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"450,553",2025-03-22 09:44:50,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"456,484",2025-03-22 10:09:19,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"450,544",2025-03-22 09:44:33,2025-03-22 18:34:12
28,Angel丶黛薰,暗夜侠,比湿奴,0,1,0,0.00,-1.0,"446,495",2025-03-22 10:09:08,2025-03-22 18:34:12
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"448,551",2025-03-22 09:44:20,2025-03-22 18:34:12
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"443,494",2025-03-22 10:08:57,2025-03-22 18:34:16
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"455,557",2025-03-22 09:43:58,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"451,477",2025-03-22 10:08:40,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"457,561",2025-03-22 09:43:29,2025-03-22 18:34:12
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"446,479",2025-03-22 10:08:24,2025-03-22 18:34:14
258,秋日的思绪,法师,比湿奴,0,1,0,0.00,-1.0,"442,544",2025-03-22 09:43:23,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"453,463",2025-03-22 10:07:58,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"447,556",2025-03-22 09:43:10,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"451,457",2025-03-22 10:07:37,2025-03-22 18:34:16
56,天若有情天乂老,念武者,梵天,0,1,0,0.00,-1.0,"447,554",2025-03-22 09:42:54,2025-03-22 18:34:12
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"453,470",2025-03-22 10:07:32,2025-03-22 18:34:14
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"449,566",2025-03-22 09:42:43,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"457,457",2025-03-22 10:07:07,2025-03-22 18:34:16
258,秋日的思绪,法师,比湿奴,0,1,0,0.00,-1.0,"436,541",2025-03-22 09:42:24,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"461,454",2025-03-22 10:06:58,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"441,560",2025-03-22 09:42:20,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"457,466",2025-03-22 10:06:46,2025-03-22 18:34:12
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"455,573",2025-03-22 09:42:00,2025-03-22 18:34:12
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"454,469",2025-03-22 10:06:45,2025-03-22 18:34:14
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"468,556",2025-03-22 09:41:33,2025-03-22 18:34:12
28,Angel丶黛薰,暗夜侠,比湿奴,0,1,0,0.00,-1.0,"443,494",2025-03-22 10:06:25,2025-03-22 18:34:12
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"480,555",2025-03-22 09:41:26,2025-03-22 18:34:12
56,天若有情天乂老,念武者,梵天,0,1,0,0.00,-1.0,"467,453",2025-03-22 10:06:07,2025-03-22 18:34:12
1033,小孩向前冲,,梵天,0,1,0,0.00,-1.0,"456,565",2025-03-22 09:41:18,2025-03-22 18:34:14
1092,『面具』,狂武者,梵天,0,1,0,0.00,-1.0,"488,441",2025-03-22 10:05:58,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"474,551",2025-03-22 09:41:09,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"487,420",2025-03-22 10:05:48,2025-03-22 18:34:12
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"477,547",2025-03-22 09:41:00,2025-03-22 18:34:12
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"487,438",2025-03-22 10:05:10,2025-03-22 18:34:16
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"479,542",2025-03-22 09:40:38,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"508,429",2025-03-22 10:05:08,2025-03-22 18:34:12
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"481,534",2025-03-22 09:40:09,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"492,432",2025-03-22 10:04:19,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"483,523",2025-03-22 09:40:02,2025-03-22 18:34:12
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"488,434",2025-03-22 10:03:17,2025-03-22 18:34:14
56,天若有情天乂老,念武者,梵天,0,1,0,0.00,-1.0,"470,535",2025-03-22 09:39:46,2025-03-22 18:34:12
28,Angel丶黛薰,暗夜侠,比湿奴,0,1,0,0.00,-1.0,"487,429",2025-03-22 10:03:12,2025-03-22 18:34:12
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"481,552",2025-03-22 09:39:16,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"490,431",2025-03-22 10:02:51,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"472,551",2025-03-22 09:39:02,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"497,427",2025-03-22 10:02:16,2025-03-22 18:34:12
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"485,550",2025-03-22 09:38:41,2025-03-22 18:34:14
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"494,428",2025-03-22 10:01:59,2025-03-22 18:34:16
1033,小孩向前冲,,梵天,0,1,0,0.00,-1.0,"478,554",2025-03-22 09:38:38,2025-03-22 18:34:14
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"479,432",2025-03-22 10:01:31,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"494,556",2025-03-22 09:38:25,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"496,430",2025-03-22 10:01:15,2025-03-22 18:34:12
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"486,540",2025-03-22 09:38:23,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"510,431",2025-03-22 10:01:09,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"482,543",2025-03-22 09:38:03,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"501,432",2025-03-22 10:00:59,2025-03-22 18:34:16
56,天若有情天乂老,念武者,梵天,0,1,0,0.00,-1.0,"481,541",2025-03-22 09:37:53,2025-03-22 18:34:12
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"493,429",2025-03-22 10:00:29,2025-03-22 18:34:16
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"490,511",2025-03-22 09:37:45,2025-03-22 18:34:12
258,秋日的思绪,法师,比湿奴,0,1,0,0.00,-1.0,"440,482",2025-03-22 10:00:00,2025-03-22 18:34:12
1033,小孩向前冲,,梵天,0,1,0,0.00,-1.0,"485,543",2025-03-22 09:37:41,2025-03-22 18:34:14
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"483,453",2025-03-22 09:59:35,2025-03-22 18:34:16
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"492,534",2025-03-22 09:37:18,2025-03-22 18:34:16
572,青岛润泽制冷,,湿婆,0,1,0,0.00,-1.0,"548,463",2025-03-22 09:59:28,2025-03-22 18:34:14
1031,Quamx,,比湿奴,0,1,0,0.00,-1.0,"483,545",2025-03-22 09:36:58,2025-03-22 18:34:14
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"452,484",2025-03-22 09:59:20,2025-03-22 18:34:16
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"472,555",2025-03-22 09:36:37,2025-03-22 18:34:14
28,Angel丶黛薰,暗夜侠,比湿奴,0,1,0,0.00,-1.0,"444,492",2025-03-22 09:59:12,2025-03-22 18:34:12
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"472,540",2025-03-22 09:36:22,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"447,483",2025-03-22 09:59:04,2025-03-22 18:34:16
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"487,551",2025-03-22 09:35:44,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"449,485",2025-03-22 09:58:58,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"463,551",2025-03-22 09:34:13,2025-03-22 18:34:12
746,温柔的奶娘,,比湿奴,0,1,0,0.00,-1.0,"433,513",2025-03-22 09:58:38,2025-03-22 18:34:14
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"491,545",2025-03-22 09:33:41,2025-03-22 18:34:12
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"433,512",2025-03-22 09:57:48,2025-03-22 18:34:16
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"475,549",2025-03-22 09:33:37,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"432,505",2025-03-22 09:57:16,2025-03-22 18:34:12
258,秋日的思绪,法师,比湿奴,0,1,0,0.00,-1.0,"477,549",2025-03-22 09:33:34,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"433,503",2025-03-22 09:56:40,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"451,553",2025-03-22 09:33:18,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"435,499",2025-03-22 09:56:30,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"458,554",2025-03-22 09:32:59,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"441,488",2025-03-22 09:56:09,2025-03-22 18:34:12
38,∝小红绳,魔咒法师,梵天,0,1,0,0.00,-1.0,"468,546",2025-03-22 09:32:48,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"436,503",2025-03-22 09:55:58,2025-03-22 18:34:16
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"449,543",2025-03-22 09:31:16,2025-03-22 18:34:16
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"434,528",2025-03-22 09:55:29,2025-03-22 18:34:16
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"450,545",2025-03-22 09:29:33,2025-03-22 18:34:16
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"449,513",2025-03-22 09:55:08,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"483,536",2025-03-22 09:27:26,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"442,501",2025-03-22 09:55:00,2025-03-22 18:34:16
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"512,440",2025-03-22 09:25:53,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"433,502",2025-03-22 09:54:48,2025-03-22 18:34:12
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"546,432",2025-03-22 09:25:45,2025-03-22 18:34:16
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"436,515",2025-03-22 09:54:43,2025-03-22 18:34:16
1031,Quamx,,比湿奴,0,1,0,0.00,-1.0,"553,498",2025-03-22 09:25:21,2025-03-22 18:34:14
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"440,526",2025-03-22 09:54:34,2025-03-22 18:34:16
1110,◇◆丨天涯～,,比湿奴,0,1,0,0.00,-1.0,"521,500",2025-03-22 09:25:13,2025-03-22 18:34:16
1039,ぐ狂γ飙べ,,比湿奴,0,1,0,0.00,-1.0,"431,528",2025-03-22 09:54:22,2025-03-22 18:34:14
1110,◇◆丨天涯～,,比湿奴,0,1,0,0.00,-1.0,"496,445",2025-03-22 09:22:32,2025-03-22 18:34:16
1110,◇◆丨天涯～,,比湿奴,0,1,0,0.00,-1.0,"440,522",2025-03-22 09:54:17,2025-03-22 18:34:16
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"494,445",2025-03-22 09:21:48,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"438,507",2025-03-22 09:54:12,2025-03-22 18:34:12
1031,Quamx,,比湿奴,0,1,0,0.00,-1.0,"516,171",2025-03-22 09:21:22,2025-03-22 18:34:14
56,天若有情天乂老,念武者,梵天,0,1,0,0.00,-1.0,"434,530",2025-03-22 09:54:05,2025-03-22 18:34:12
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"508,530",2025-03-22 09:18:57,2025-03-22 18:34:16
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"435,512",2025-03-22 09:54:01,2025-03-22 18:34:16
1031,Quamx,,比湿奴,0,1,0,0.00,-1.0,"468,509",2025-03-22 09:18:30,2025-03-22 18:34:14
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"435,536",2025-03-22 09:53:57,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"547,403",2025-03-22 09:17:41,2025-03-22 18:34:12
1089,梵※高,金刚,梵天,0,1,0,0.00,-1.0,"436,523",2025-03-22 09:53:40,2025-03-22 18:34:16
1111,Cmenピ,,比湿奴,0,1,0,0.00,-1.0,"523,502",2025-03-22 09:17:17,2025-03-22 18:34:16
1092,『面具』,狂武者,梵天,0,1,0,0.00,-1.0,"439,544",2025-03-22 09:53:31,2025-03-22 18:34:16
1084,眩晕伱の小可爱,,比湿奴,0,1,0,0.00,-1.0,"515,497",2025-03-22 09:17:03,2025-03-22 18:34:16
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"442,539",2025-03-22 09:53:28,2025-03-22 18:34:12
36,灬聖域乂随风灬,金刚,梵天,0,1,0,0.00,-1.0,"525,482",2025-03-22 09:15:43,2025-03-22 18:34:12
43,笙歌君独幽,护法,梵天,0,1,0,0.00,-1.0,"435,521",2025-03-22 09:53:15,2025-03-22 18:34:12
264,l来来来来来来狗,拳,梵天,0,1,0,0.00,-1.0,"575,573",2025-03-22 08:00:40,2025-03-22 18:34:12
